#FILE	NUM_FOUND	acm	adsA	aur	cap8A	cap8B	cap8C	cap8D	cap8E	cap8F	cap8G	cap8H	cap8I	cap8J	cap8K	cap8L	cap8M	cap8N	cap8O	cap8P	chp	cna	coa	ebp	esaA	esaB	esaC	essA	essB	essC	esxA	esxB	eta	etb	fnbA	fnbB	geh	hlb	hld	hlgA	hlgB	hlgC	hly/hla	hysA	icaA	icaB	icaC	icaD	icaR	isdA	isdB	isdC	isdD	isdE	isdF	isdG	lip	lukF-PV	lukS-PV	map	sak	sbi	scm	scn	sdrD	sdrE	sea	seb	sec	sed	seh	selk	sell	selq	sgrA	spa	srtB	sspA	sspB	sspC	tsst-1	vWbp
/cluster/scratch/jkamer/Data/Blasted/A97320_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98;100.00	100.00	80.91	100.00	99.77	.	100.00	.	84.47	99.35	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97321_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	100.00	.	99.77	.	.	.	85.43	.	.	.	.	.	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97322_2_vfdb.txt	61	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	98.58	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	100.00	100.00	99.77	.	100.00	.	80.88	.	.	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97323_2_vfdb.txt	55	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	91.73	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	.	99.77	.	.	85.44	81.41	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97324_2_vfdb.txt	43	.	.	93.07;93.07	.	100.00;100.00	90.98	.	97.57	100.00;100.00	100.00;100.00	.	.	.	.	100.00;100.00	100.00;100.00	100.00;100.00	.	.	100.00	.	.	.	.	100.00	100.00	100.00	80.37;80.37	.	100.00	100.00	.	.	.	.	.	82.98	100.00	100.00	.	100.00;100.00	83.96;83.96	.	100.00	100.00	100.00	100.00	100.00	92.78;92.78	99.85	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	.	100.00;98.98	100.00	.	100.00	.	.	100.00	.	.	99.35	.	100.00	.	.	.	99.86	.	.	.	100.00;100.00	.	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97325_2_vfdb.txt	56	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	98.58	98.56	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	100.00	84.15	99.77	.	.	.	83.45	.	.	.	99.87	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97326_2_vfdb.txt	57	.	100.00	100.00	100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	.	.	.	.	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	99.89	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	84.47	99.74	.	.	100.00	.	.	88.38	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97327_2_vfdb.txt	61	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.69	100.00	100.00	100.00	100.00	100.00	100.00	86.20	100.00	.	100.00	97.11	.	100.00;100.00	.	.	99.35	.	.	99.87	.	.	.	.	.	.	100.00	95.93	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97328_2_vfdb.txt	57	.	100.00	100.00	99.81	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	99.38	100.00	100.00	100.00	100.00	100.00	.	100.00	97.78	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	100.00	97.11	.	100.00	.	.	81.65	.	100.00	100.00	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97329_2_vfdb.txt	57	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	80.91	100.00	99.77	.	100.00	80.34	.	99.74	.	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97330_2_vfdb.txt	49	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	93.85	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.61;97.96	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.71	100.00	100.00	100.00	100.00	100.00	.	.	.	.	99.54	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.93	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97331_2_vfdb.txt	54	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	.	99.77	.	100.00	.	84.47	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97332_2_vfdb.txt	30	.	.	.	100.00;100.00	100.00;100.00	.	.	.	.	100.00	.	.	.	.	.	.	.	100.00	100.00	.	.	91.32	.	.	93.83;93.83	83.21;83.21	.	94.68	.	100.00	81.59;81.59	.	.	.	.	100.00;100.00	.	.	.	100.00;100.00	100.00;100.00	81.15;81.15	98.04;98.73	100.00	100.00	.	100.00	.	100.00;100.00	.	.	.	100.00	.	100.00	84.31	100.00;98.77;98.98	100.00	80.91	100.00	.	.	100.00	.	.	99.35	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97333_2_vfdb.txt	60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	97.79	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.00;99.88	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	99.60	100.00	99.92	.	100.00	84.52	.	99.74	.	.	.	.	.	.	.	.	.	100.00	95.93	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97334_2_vfdb.txt	55	.	100.00	100.00	99.81	90.10;100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	88.07	99.38	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.60	.	97.11	.	100.00	.	.	89.66	.	.	.	.	.	.	.	.	100.00	100.00	96.04	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97335_2_vfdb.txt	53	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	93.85	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	97.96;98.61	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.15	100.00	99.54	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.93	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97336_2_vfdb.txt	61	.	99.22	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	89.59	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.78	100.00	100.00	100.00	100.00	100.00	98.37	100.00	100.00	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	.	.	99.15	100.00	100.00	.	100.00	.	83.60	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97337_2_vfdb.txt	53	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	100.00	97.11	.	100.00	.	.	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97338_2_vfdb.txt	58	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	92.11	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	83.60	99.74	.	.	100.00	.	.	.	.	.	.	100.00	99.90	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97339_2_vfdb.txt	61	.	99.22	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	81.55;88.07	100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	100.00;100.00	.	.	.	.	100.00	82.78;82.98	100.00	100.00	100.00	100.00	100.00	98.37	100.00	100.00	100.00	100.00	100.00	100.00	99.85	99.85	100.00	100.00	100.00	100.00	100.00	.	.	99.15	100.00	100.00	.	100.00	.	.	.	.	99.88	.	.	.	100.00	.	.	.	100.00	100.00	100.00	100.00	.	99.54
/cluster/scratch/jkamer/Data/Blasted/A97340_2_vfdb.txt	54	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97341_2_vfdb.txt	58	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	98.58	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	100.00	100.00	99.77	.	100.00	.	80.74	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00
/cluster/scratch/jkamer/Data/Blasted/A97342_2_vfdb.txt	49	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	88.07	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	100.00	100.00	99.89	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	.	97.11	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97343_2_vfdb.txt	59	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	.	100.00	97.11	.	100.00	82.17	.	.	.	.	.	.	.	.	.	.	.	100.00	95.93	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97344_2_vfdb.txt	60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	99.88	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	99.60	100.00	100.00	.	100.00	.	.	100.00	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	99.61
/cluster/scratch/jkamer/Data/Blasted/A97345_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	.	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.60	100.00	97.11	.	100.00	.	80.36	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97346_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	84.30	99.74	.	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97347_2_vfdb.txt	54	.	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	.	99.77	.	.	.	.	85.53	.	.	100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97348_2_vfdb.txt	58	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	94.01	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	.	100.00	100.00	.	100.00	.	.	100.00	.	.	.	100.00	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	.	100.00
/cluster/scratch/jkamer/Data/Blasted/A97349_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98;100.00	100.00	80.91	100.00	99.77	.	100.00	.	83.60	99.74	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97350_2_vfdb.txt	52	.	.	100.00	100.00	100.00	100.00	93.91	100.00	100.00	100.00	.	100.00	100.00	100.00	.	100.00	.	100.00	100.00	.	.	.	100.00	.	100.00	92.37	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	99.89	100.00	.	100.00	100.00	88.32	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00;98.98	100.00	.	100.00	.	.	100.00	.	.	100.00;99.74	.	.	100.00	100.00	100.00	.	100.00	.	.	100.00	100.00	99.92	100.00	.	87.62
/cluster/scratch/jkamer/Data/Blasted/A97351_2_vfdb.txt	60	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	98.58	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	98.91	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.53	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	100.00	100.00	99.77	.	100.00	83.70	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00
/cluster/scratch/jkamer/Data/Blasted/A97352_2_vfdb.txt	53	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	100.00	97.11	.	100.00	.	.	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97353_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	.	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.60	100.00	97.11	.	100.00	.	83.16	.	.	100.00	.	.	.	100.00	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97354_2_vfdb.txt	53	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	88.07	99.38	99.97	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	93.20	82.98	100.00	99.89	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.60	100.00	97.11	.	100.00	.	.	100.00	.	.	.	.	.	.	.	.	.	100.00	96.04	100.00	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97355_2_vfdb.txt	21	.	.	.	100.00;100.00	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	82.62;82.62	.	.	.	100.00	.	87.59	.	.	100.00;100.00	.	.	100.00;100.00	.	.	.	.	.	.	.	.	82.98;82.98	.	.	.	87.66;87.66	.	97.83	.	.	.	.	.	80.63;80.63	99.85;99.85	86.40;86.40	80.78;80.78	.	.	82.10	.	.	.	99.15;99.60	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	98.23
/cluster/scratch/jkamer/Data/Blasted/A97356_2_vfdb.txt	61	.	99.74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	85.31	.	.	.	.	.	97.93	.	.	.	.	96.75	100.00	100.00	100.00	100.00	.	99.61
/cluster/scratch/jkamer/Data/Blasted/A97357_2_vfdb.txt	48	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	94.43	99.38	100.00	100.00	.	100.00	100.00	.	100.00	.	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.61;97.96	100.00	100.00	100.00	100.00	100.00	100.00	99.38	99.85	100.00	100.00	100.00	100.00	100.00	.	.	99.15	.	99.54	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.93	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97358_2_vfdb.txt	58	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	84.02	100.00	100.00	100.00	.	100.00	100.00	84.48	100.00	.	100.00	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	99.62	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	97.64	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97359_2_vfdb.txt	56	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	82.98	100.00	100.00	100.00	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.98	.	80.91	100.00	99.77	.	100.00	.	84.47	99.74	.	.	99.87	.	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/cluster/scratch/jkamer/Data/Blasted/A97360_2_vfdb.txt	63	.	100.00	93.07;100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	.	.	.	93.20	82.98	100.00	100.00	99.90	.	94.69	97.83	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	98.98	100.00	80.91;97.83	100.00	100.00	.	100.00	84.30	.	.	.	100.00	.	97.93	.	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	98.23
/cluster/scratch/jkamer/Data/Blasted/A97361_2_vfdb.txt	38	.	.	92.88	100.00	85.88;86.03	85.75	.	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	100.00	.	.	.	.	.	.	.	100.00	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	100.00	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	85.67	98.39	100.00	100.00	.
/cluster/scratch/jkamer/Data/Blasted/A97362_2_vfdb.txt	58	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	96.76	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	85.38	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	81.97	100.00	100.00	100.00	100.00	100.00	99.92	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	99.77	.	100.00	.	.	.	.	.	.	.	.	.	.	.	.	100.00	95.63;95.63	100.00;100.00	100.00;100.00	.	.
